country,technology,year,spending_usd_ppp_millions,pub_count
United States,Solar,2008,228.684,1972
United States,Solar,2009,562.289,2496
United States,Solar,2010,482.77,3319
United States,Solar,2011,542.896,4220
United States,Solar,2012,265.041,5187
United States,Solar,2013,293.637,5518
United States,Solar,2014,153.177,6232
United States,Solar,2015,117.794,6722
Australia,Wind,1979,3.343,1
Australia,Wind,1980,5.723,2
Australia,Wind,1981,6.978,4
Australia,Wind,1983,1.511,9
Australia,Wind,1985,1.038,4
Australia,Wind,1987,0.085,7
Australia,Wind,1989,0.779,3
Australia,Wind,1995,0.288,3
Australia,Wind,1997,0.362,8
Australia,Wind,1999,1.935,7
Australia,Wind,2001,1.928,16
Australia,Wind,2003,3.03,22
Australia,Wind,2004,2.609,24
Australia,Wind,2005,1.432,28
Australia,Wind,2006,3.69,53
Australia,Wind,2007,4.98,47
Australia,Wind,2008,3.231,80
Australia,Wind,2009,1.024,107
Australia,Wind,2010,3.927,138
Australia,Wind,2011,2.67,170
Australia,Wind,2012,0.04,224
Australia,Wind,2013,3.446,256
Australia,Wind,2014,0.458,335
Australia,Wind,2015,0.4,331
Australia,Wind,2016,0.474,337
Australia,Wind,2017,0.457,433
Australia,Wind,2018,0.258,483
Australia,Wind,2019,5.477,624
Australia,Wind,2020,0.376,666
Australia,Wind,2021,0.673,758
Australia,Wind,2022,0.831,786
Australia,Wind,2023,11.85,1116
Austria,Wind,1978,2.013,1
Austria,Wind,1981,0.59,1
Austria,Wind,1985,0.281,2
Austria,Wind,1986,0.29,1
Austria,Wind,1996,0.734,1
Austria,Wind,1997,1.094,1
Austria,Wind,2000,0.949,3
Austria,Wind,2001,0.421,3
Austria,Wind,2002,0.881,7
Austria,Wind,2003,1.878,4
Austria,Wind,2004,0.921,9
Austria,Wind,2005,0.055,8
Austria,Wind,2006,0.025,9
Austria,Wind,2007,0.282,15
Austria,Wind,2008,1.66,11
Austria,Wind,2009,1.409,14
Austria,Wind,2010,4.069,27
Austria,Wind,2011,2.176,31
Austria,Wind,2012,0.918,35
Austria,Wind,2013,2.145,56
Austria,Wind,2014,1.726,61
Austria,Wind,2015,0.953,68
Austria,Wind,2016,3.383,90
Austria,Wind,2017,0.584,84
Austria,Wind,2018,0.893,144
Austria,Wind,2019,1.914,158
Austria,Wind,2020,1.571,195
Austria,Wind,2021,3.806,213
Austria,Wind,2022,3.341,234
Austria,Wind,2023,1.166,292
Belgium,Wind,1976,0.0,1
Belgium,Wind,1980,0.569,1
Belgium,Wind,1981,2.904,1
Belgium,Wind,1983,4.239,1
Belgium,Wind,1984,2.887,1
Belgium,Wind,1986,2.578,1
Belgium,Wind,1987,5.808,1
Belgium,Wind,1988,0.467,1
Belgium,Wind,1989,0.0,2
Belgium,Wind,1992,0.202,1
Belgium,Wind,1993,0.132,4
Belgium,Wind,1995,0.332,2
Belgium,Wind,1996,1.262,1
Belgium,Wind,1997,2.114,1
Belgium,Wind,1999,0.119,1
Belgium,Wind,2007,0.108,24
Belgium,Wind,2010,0.0,66
Belgium,Wind,2011,11.175,84
Belgium,Wind,2012,5.326,101
Belgium,Wind,2013,4.498,129
Belgium,Wind,2014,7.433,157
Belgium,Wind,2015,7.877,164
Belgium,Wind,2016,4.851,174
Belgium,Wind,2017,10.754,209
Belgium,Wind,2018,3.421,225
Belgium,Wind,2019,13.556,259
Belgium,Wind,2020,9.416,321
Belgium,Wind,2021,11.113,365
Belgium,Wind,2022,30.98,404
Belgium,Wind,2023,20.741,579
Brazil,Wind,2018,15.381,434
Brazil,Wind,2019,11.031,448
Brazil,Wind,2020,17.932,572
Brazil,Wind,2021,14.065,714
Brazil,Wind,2022,13.452,744
Brazil,Wind,2023,43.191,878
Canada,Wind,1975,1.354,1
Canada,Wind,1976,4.564,1
Canada,Wind,1977,5.055,4
Canada,Wind,1978,12.74,6
Canada,Wind,1979,11.574,6
Canada,Wind,1980,7.21,1
Canada,Wind,1981,19.618,9
Canada,Wind,1982,14.522,3
Canada,Wind,1983,22.642,9
Canada,Wind,1984,25.363,12
Canada,Wind,1985,13.709,12
Canada,Wind,1986,8.362,41
Canada,Wind,1987,4.092,8
Canada,Wind,1988,3.718,11
Canada,Wind,1989,2.991,9
Canada,Wind,1990,2.533,6
Canada,Wind,1991,2.457,7
Canada,Wind,1992,3.806,11
Canada,Wind,1993,2.733,14
Canada,Wind,1994,2.357,7
Canada,Wind,1995,2.321,8
Canada,Wind,1996,3.798,5
Canada,Wind,1997,3.921,14
Canada,Wind,1998,2.016,10
Canada,Wind,1999,3.503,9
Canada,Wind,2000,7.458,8
Canada,Wind,2001,4.296,17
Canada,Wind,2002,3.768,37
Canada,Wind,2003,5.2,40
Canada,Wind,2004,5.233,50
Canada,Wind,2005,10.077,59
Canada,Wind,2006,11.442,103
Canada,Wind,2007,10.395,132
Canada,Wind,2008,8.047,162
Canada,Wind,2009,10.143,211
Canada,Wind,2010,16.844,225
Canada,Wind,2011,27.616,292
Canada,Wind,2012,21.108,305
Canada,Wind,2013,6.689,331
Canada,Wind,2014,5.743,403
Canada,Wind,2015,7.416,364
Canada,Wind,2016,6.607,399
Canada,Wind,2017,5.817,426
Canada,Wind,2018,7.619,455
Canada,Wind,2019,8.336,535
Canada,Wind,2020,7.001,657
Canada,Wind,2021,9.338,924
Canada,Wind,2022,8.184,749
Canada,Wind,2023,8.779,1140
Chile,Wind,2016,0.0,47
Chile,Wind,2017,0.0,61
Chile,Wind,2018,0.0,70
Chile,Wind,2019,0.278,94
Chile,Wind,2020,0.0,115
Chile,Wind,2021,0.0,139
Chile,Wind,2022,0.0,121
Chile,Wind,2023,0.0,199
Czech Republic,Wind,2003,1.368,3
Czech Republic,Wind,2004,0.85,3
Czech Republic,Wind,2005,0.0,2
Czech Republic,Wind,2006,0.0,3
Czech Republic,Wind,2007,0.0,6
Czech Republic,Wind,2008,0.0,17
Czech Republic,Wind,2009,0.0,9
Czech Republic,Wind,2010,0.0,19
Czech Republic,Wind,2011,0.069,19
Czech Republic,Wind,2012,0.087,24
Czech Republic,Wind,2013,0.11,32
Czech Republic,Wind,2014,0.053,56
Czech Republic,Wind,2015,0.832,54
Czech Republic,Wind,2016,1.2,68
Czech Republic,Wind,2017,2.08,81
Czech Republic,Wind,2018,1.596,82
Czech Republic,Wind,2019,1.506,115
Czech Republic,Wind,2020,0.644,133
Czech Republic,Wind,2021,0.327,181
Czech Republic,Wind,2022,0.102,207
Czech Republic,Wind,2023,0.063,251
Denmark,Wind,1975,0.164,1
Denmark,Wind,1976,0.451,3
Denmark,Wind,1977,4.911,1
Denmark,Wind,1978,8.198,2
Denmark,Wind,1979,5.762,3
Denmark,Wind,1981,4.257,3
Denmark,Wind,1982,5.621,2
Denmark,Wind,1983,4.566,1
Denmark,Wind,1984,5.577,3
Denmark,Wind,1986,9.263,1
Denmark,Wind,1987,7.749,2
Denmark,Wind,1989,16.023,1
Denmark,Wind,1990,7.929,2
Denmark,Wind,1991,16.076,2
Denmark,Wind,1992,15.206,2
Denmark,Wind,1993,13.607,2
Denmark,Wind,1994,11.61,10
Denmark,Wind,1995,11.082,8
Denmark,Wind,1996,10.747,11
Denmark,Wind,1997,16.381,8
Denmark,Wind,1998,14.424,14
Denmark,Wind,1999,13.828,13
Denmark,Wind,2000,12.704,23
Denmark,Wind,2001,13.068,21
Denmark,Wind,2002,16.986,39
Denmark,Wind,2003,13.425,52
Denmark,Wind,2004,19.854,80
Denmark,Wind,2005,20.974,82
Denmark,Wind,2006,18.696,112
Denmark,Wind,2007,26.668,152
Denmark,Wind,2008,17.707,138
Denmark,Wind,2009,27.056,188
Denmark,Wind,2010,56.77,213
Denmark,Wind,2011,32.237,340
Denmark,Wind,2012,24.316,510
Denmark,Wind,2013,40.724,619
Denmark,Wind,2014,37.848,610
Denmark,Wind,2015,38.8,711
Denmark,Wind,2016,33.692,745
Denmark,Wind,2017,26.444,768
Denmark,Wind,2018,45.394,829
Denmark,Wind,2019,27.423,922
Denmark,Wind,2020,29.029,1080
Denmark,Wind,2021,23.284,1010
Denmark,Wind,2022,22.063,1070
Denmark,Wind,2023,31.706,1278
Estonia,Wind,2011,7.756,16
Estonia,Wind,2012,0.458,18
Estonia,Wind,2013,0.45,14
Estonia,Wind,2014,0.264,14
Estonia,Wind,2020,0.0,56
Estonia,Wind,2021,0.0,64
Finland,Wind,1992,0.513,1
Finland,Wind,1993,1.057,1
Finland,Wind,1994,0.828,2
Finland,Wind,1996,1.393,4
Finland,Wind,1997,1.374,3
Finland,Wind,1999,1.373,3
Finland,Wind,2000,0.735,4
Finland,Wind,2001,1.404,4
Finland,Wind,2002,3.117,4
Finland,Wind,2003,4.251,6
Finland,Wind,2004,2.898,15
Finland,Wind,2005,1.755,9
Finland,Wind,2006,5.319,17
Finland,Wind,2007,5.427,16
Finland,Wind,2008,10.98,12
Finland,Wind,2009,22.277,35
Finland,Wind,2010,9.243,26
Finland,Wind,2011,18.278,41
Finland,Wind,2012,4.376,75
Finland,Wind,2013,6.947,77
Finland,Wind,2014,3.028,87
Finland,Wind,2015,4.137,113
Finland,Wind,2016,2.62,110
Finland,Wind,2017,14.704,132
Finland,Wind,2018,17.271,177
Finland,Wind,2019,2.052,238
Finland,Wind,2020,2.579,273
Finland,Wind,2021,2.983,347
Finland,Wind,2022,1.965,319
Finland,Wind,2023,2.417,407
France,Wind,1985,4.054,1
France,Wind,1986,1.29,3
France,Wind,1988,0.936,1
France,Wind,1989,0.435,4
France,Wind,1990,0.461,2
France,Wind,1991,0.787,2
France,Wind,1992,1.47,1
France,Wind,1993,0.65,2
France,Wind,1994,0.895,2
France,Wind,1995,0.638,2
France,Wind,1996,1.051,9
France,Wind,1997,0.59,8
France,Wind,1998,0.86,8
France,Wind,1999,5.144,11
France,Wind,2000,3.558,16
France,Wind,2001,5.455,16
France,Wind,2002,5.878,22
France,Wind,2003,6.407,27
France,Wind,2004,6.649,40
France,Wind,2005,4.61,67
France,Wind,2006,7.332,87
France,Wind,2007,7.177,102
France,Wind,2008,8.013,136
France,Wind,2009,2.158,161
France,Wind,2010,26.035,163
France,Wind,2011,19.702,250
France,Wind,2012,18.772,327
France,Wind,2013,27.443,363
France,Wind,2014,20.391,409
France,Wind,2015,26.204,418
France,Wind,2016,26.688,479
France,Wind,2017,19.046,566
France,Wind,2018,19.602,602
France,Wind,2019,34.715,754
France,Wind,2020,30.036,855
France,Wind,2021,76.733,1013
France,Wind,2022,187.812,1080
France,Wind,2023,127.597,1600
Germany,Wind,1975,0.0,1
Germany,Wind,1977,13.498,2
Germany,Wind,1978,21.726,3
Germany,Wind,1979,39.793,3
Germany,Wind,1980,74.979,3
Germany,Wind,1981,90.449,7
Germany,Wind,1982,68.664,3
Germany,Wind,1983,29.544,4
Germany,Wind,1984,31.666,8
Germany,Wind,1985,40.857,4
Germany,Wind,1986,19.617,4
Germany,Wind,1987,28.427,5
Germany,Wind,1988,25.164,19
Germany,Wind,1989,19.529,4
Germany,Wind,1990,32.586,4
Germany,Wind,1991,23.08,6
Germany,Wind,1992,31.688,2
Germany,Wind,1993,62.11,11
Germany,Wind,1994,44.628,8
Germany,Wind,1995,44.583,11
Germany,Wind,1996,73.833,8
Germany,Wind,1997,46.449,19
Germany,Wind,1998,44.655,14
Germany,Wind,1999,45.89,14
Germany,Wind,2000,33.192,20
Germany,Wind,2001,38.332,28
Germany,Wind,2002,30.275,24
Germany,Wind,2003,25.842,69
Germany,Wind,2004,15.499,75
Germany,Wind,2005,35.143,98
Germany,Wind,2006,20.901,128
Germany,Wind,2007,32.7,176
Germany,Wind,2008,60.318,172
Germany,Wind,2009,55.218,208
Germany,Wind,2010,72.102,263
Germany,Wind,2011,83.435,364
Germany,Wind,2012,73.494,452
Germany,Wind,2013,98.694,506
Germany,Wind,2014,97.62,662
Germany,Wind,2015,95.92,722
Germany,Wind,2016,88.775,891
Germany,Wind,2017,132.263,965
Germany,Wind,2018,103.118,1076
Germany,Wind,2019,127.219,1193
Germany,Wind,2020,126.708,1533
Germany,Wind,2021,134.24,1698
Germany,Wind,2022,135.751,1902
Germany,Wind,2023,106.999,2372
Greece,Wind,1978,0.536,2
Greece,Wind,1983,3.406,3
Greece,Wind,1984,0.219,2
Greece,Wind,1985,0.584,2
Greece,Wind,1987,5.245,2
Greece,Wind,1988,3.949,4
Greece,Wind,1989,6.907,6
Greece,Wind,1990,1.776,2
Greece,Wind,1991,1.888,5
Greece,Wind,1992,6.843,10
Greece,Wind,1993,3.112,4
Greece,Wind,1994,1.533,3
Greece,Wind,1995,2.14,6
Greece,Wind,1996,3.508,8
Greece,Wind,1997,7.028,12
Hungary,Wind,2000,0.0,2
Hungary,Wind,2001,0.0,2
Hungary,Wind,2002,0.973,2
Hungary,Wind,2003,0.277,5
Hungary,Wind,2004,0.263,3
Hungary,Wind,2005,0.285,5
Hungary,Wind,2006,0.344,3
Hungary,Wind,2007,0.326,9
Hungary,Wind,2008,0.311,13
Hungary,Wind,2009,0.298,7
Hungary,Wind,2010,0.291,17
Hungary,Wind,2011,0.286,19
Hungary,Wind,2012,0.278,19
Hungary,Wind,2019,0.018,95
Hungary,Wind,2020,0.0,125
Hungary,Wind,2021,0.035,113
Hungary,Wind,2022,0.861,132
Hungary,Wind,2023,0.0,239
Ireland,Wind,1976,0.271,1
Ireland,Wind,1978,0.112,3
Ireland,Wind,1979,0.388,1
Ireland,Wind,1980,1.007,3
Ireland,Wind,1981,7.014,4
Ireland,Wind,1982,4.01,3
Ireland,Wind,1983,1.311,2
Ireland,Wind,1984,1.12,1
Ireland,Wind,1985,1.335,1
Ireland,Wind,1986,0.498,1
Ireland,Wind,1987,0.352,1
Ireland,Wind,2002,0.379,5
Ireland,Wind,2003,0.827,4
Ireland,Wind,2004,1.565,11
Ireland,Wind,2005,2.539,11
Ireland,Wind,2006,1.127,19
Ireland,Wind,2007,0.521,19
Ireland,Wind,2008,0.883,27
Ireland,Wind,2009,10.93,41
Ireland,Wind,2010,1.263,49
Ireland,Wind,2011,1.845,71
Ireland,Wind,2012,1.55,76
Ireland,Wind,2013,0.939,98
Ireland,Wind,2014,0.379,83
Ireland,Wind,2015,0.378,127
Ireland,Wind,2016,0.486,106
Ireland,Wind,2017,0.191,110
Ireland,Wind,2018,0.593,131
Ireland,Wind,2019,1.416,161
Ireland,Wind,2020,1.59,228
Ireland,Wind,2021,3.714,337
Ireland,Wind,2022,6.61,286
Ireland,Wind,2023,8.743,284
Italy,Wind,1978,0.0,1
Italy,Wind,1979,1.002,1
Italy,Wind,1981,7.965,1
Italy,Wind,1982,7.298,1
Italy,Wind,1983,12.941,2
Italy,Wind,1984,22.181,1
Italy,Wind,1986,16.624,3
Italy,Wind,1987,26.809,1
Italy,Wind,1988,47.74,1
Italy,Wind,1989,49.158,2
Italy,Wind,1990,77.732,1
Italy,Wind,1991,56.12,2
Italy,Wind,1993,8.211,2
Italy,Wind,1994,2.481,5
Italy,Wind,1995,25.403,3
Italy,Wind,1996,26.891,8
Italy,Wind,1997,15.489,8
Italy,Wind,1998,14.845,12
Italy,Wind,2000,1.327,5
Italy,Wind,2001,1.288,8
Italy,Wind,2002,1.247,14
Italy,Wind,2003,0.242,19
Italy,Wind,2004,0.236,23
Italy,Wind,2005,0.231,33
Italy,Wind,2006,4.513,45
Italy,Wind,2007,6.606,63
Italy,Wind,2008,6.452,65
Italy,Wind,2009,10.577,89
Italy,Wind,2011,14.714,178
Italy,Wind,2012,15.664,204
Italy,Wind,2013,22.443,253
Italy,Wind,2014,4.913,302
Italy,Wind,2015,4.679,380
Italy,Wind,2016,3.265,448
Italy,Wind,2017,3.3,491
Italy,Wind,2018,3.447,584
Italy,Wind,2019,1.581,648
Italy,Wind,2020,1.237,844
Japan,Wind,1975,0.0,3
Japan,Wind,1976,0.0,1
Japan,Wind,1977,0.0,1
Japan,Wind,1978,0.676,4
Japan,Wind,1979,1.053,3
Japan,Wind,1980,1.753,3
Japan,Wind,1981,8.158,2
Japan,Wind,1982,6.342,7
Japan,Wind,1983,3.32,4
Japan,Wind,1984,4.325,6
Japan,Wind,1985,3.463,8
Japan,Wind,1986,2.84,7
Japan,Wind,1987,5.235,4
Japan,Wind,1988,4.298,3
Japan,Wind,1989,2.66,2
Japan,Wind,1990,3.998,6
Japan,Wind,1991,5.67,4
Japan,Wind,1992,10.12,4
Japan,Wind,1993,10.067,8
Japan,Wind,1994,8.346,12
Japan,Wind,1995,6.534,10
Japan,Wind,1996,6.284,16
Japan,Wind,1997,5.717,14
Japan,Wind,1998,4.935,12
Japan,Wind,1999,5.613,12
Japan,Wind,2000,6.598,47
Japan,Wind,2001,10.53,69
Japan,Wind,2002,7.047,79
Japan,Wind,2003,16.528,135
Japan,Wind,2004,14.988,148
Japan,Wind,2005,13.996,165
Japan,Wind,2006,12.184,213
Japan,Wind,2007,3.733,232
Japan,Wind,2008,2.296,250
Japan,Wind,2009,9.446,305
Japan,Wind,2010,30.656,307
Japan,Wind,2011,54.415,321
Japan,Wind,2012,70.613,404
Japan,Wind,2013,60.911,368
Japan,Wind,2014,79.07,409
Japan,Wind,2015,304.635,376
Japan,Wind,2016,280.988,423
Japan,Wind,2017,228.172,431
Japan,Wind,2018,310.819,508
Japan,Wind,2019,192.607,561
Japan,Wind,2020,226.535,612
Japan,Wind,2021,255.91,654
Japan,Wind,2022,148.832,680
Japan,Wind,2023,51.263,805
Korea,Wind,2002,5.3,7
Korea,Wind,2003,6.521,9
Korea,Wind,2004,15.285,12
Korea,Wind,2005,19.793,13
Korea,Wind,2006,29.8,19
Korea,Wind,2007,29.979,33
Korea,Wind,2008,30.202,42
Korea,Wind,2009,62.527,95
Korea,Wind,2010,66.156,154
Korea,Wind,2011,60.584,214
Korea,Wind,2012,80.218,237
Korea,Wind,2013,82.046,328
Korea,Wind,2014,69.151,368
Korea,Wind,2015,59.295,348
Korea,Wind,2016,50.484,307
Korea,Wind,2017,42.17,316
Korea,Wind,2018,51.218,401
Korea,Wind,2019,87.733,483
Korea,Wind,2020,123.29,616
Korea,Wind,2021,106.537,691
Korea,Wind,2022,102.473,696
Korea,Wind,2023,108.757,923
Latvia,Wind,2019,0.0,29
Lithuania,Wind,2019,0.385,45
Lithuania,Wind,2020,0.267,45
Lithuania,Wind,2021,0.867,60
Lithuania,Wind,2022,0.0,65
Lithuania,Wind,2023,0.0,101
Luxembourg,Wind,2011,1.232,4
Luxembourg,Wind,2012,0.0,5
Mexico,Wind,2013,0.0,60
Mexico,Wind,2014,7.352,87
Mexico,Wind,2015,10.033,86
Mexico,Wind,2016,7.059,70
Mexico,Wind,2017,5.189,115
Mexico,Wind,2018,4.945,126
Mexico,Wind,2019,0.796,176
Mexico,Wind,2020,0.446,223
Mexico,Wind,2021,0.444,225
Mexico,Wind,2022,0.0,223
Mexico,Wind,2023,0.0,338
Netherlands,Wind,1975,0.613,1
Netherlands,Wind,1976,4.694,1
Netherlands,Wind,1978,11.846,1
Netherlands,Wind,1979,15.671,2
Netherlands,Wind,1981,28.767,2
Netherlands,Wind,1983,34.817,2
Netherlands,Wind,1984,23.093,2
Netherlands,Wind,1985,88.619,2
Netherlands,Wind,1987,10.8,1
Netherlands,Wind,1988,14.99,8
Netherlands,Wind,1989,17.121,1
Netherlands,Wind,1990,20.765,6
Netherlands,Wind,1991,20.113,5
Netherlands,Wind,1992,13.901,10
Netherlands,Wind,1993,16.657,4
Netherlands,Wind,1994,14.211,8
Netherlands,Wind,1995,14.953,5
Netherlands,Wind,1996,12.304,8
Netherlands,Wind,1997,17.24,9
Netherlands,Wind,1998,14.956,7
Netherlands,Wind,1999,19.76,15
Netherlands,Wind,2000,17.724,8
Netherlands,Wind,2001,27.018,32
Netherlands,Wind,2002,24.646,38
Netherlands,Wind,2003,20.395,49
Netherlands,Wind,2005,9.513,43
Netherlands,Wind,2006,9.859,61
Netherlands,Wind,2007,12.69,112
Netherlands,Wind,2008,11.655,117
Netherlands,Wind,2009,17.331,136
Netherlands,Wind,2010,56.962,148
Netherlands,Wind,2011,19.522,186
Netherlands,Wind,2012,24.227,168
Netherlands,Wind,2013,22.711,184
Netherlands,Wind,2014,11.836,287
Netherlands,Wind,2015,32.558,321
Netherlands,Wind,2016,30.689,387
Netherlands,Wind,2017,34.493,431
Netherlands,Wind,2018,67.617,579
Netherlands,Wind,2019,75.906,586
Netherlands,Wind,2020,24.751,800
Netherlands,Wind,2021,21.935,810
Netherlands,Wind,2022,55.224,856
Netherlands,Wind,2023,40.281,1166
New Zealand,Wind,1979,0.529,1
New Zealand,Wind,1980,0.454,5
New Zealand,Wind,1981,0.764,2
New Zealand,Wind,1983,0.301,3
New Zealand,Wind,1984,0.192,5
New Zealand,Wind,1986,0.042,1
New Zealand,Wind,1987,0.036,1
New Zealand,Wind,1990,0.0,1
New Zealand,Wind,1994,0.0,1
New Zealand,Wind,1996,0.34,1
New Zealand,Wind,1999,0.255,4
New Zealand,Wind,2000,0.3,4
New Zealand,Wind,2001,0.29,1
New Zealand,Wind,2002,0.286,3
New Zealand,Wind,2003,0.0,5
New Zealand,Wind,2004,0.0,3
New Zealand,Wind,2005,0.0,3
New Zealand,Wind,2006,0.086,5
New Zealand,Wind,2007,0.082,8
New Zealand,Wind,2008,0.0,22
New Zealand,Wind,2009,0.0,28
New Zealand,Wind,2010,0.0,37
New Zealand,Wind,2011,0.0,45
New Zealand,Wind,2012,0.0,40
New Zealand,Wind,2013,0.0,46
New Zealand,Wind,2014,0.0,49
New Zealand,Wind,2015,0.0,43
New Zealand,Wind,2016,0.0,40
New Zealand,Wind,2017,0.0,57
New Zealand,Wind,2018,0.0,55
New Zealand,Wind,2019,0.0,67
New Zealand,Wind,2020,0.0,82
New Zealand,Wind,2021,0.0,107
New Zealand,Wind,2022,0.083,96
New Zealand,Wind,2023,0.0,106
Norway,Wind,1977,0.0,1
Norway,Wind,1981,1.671,1
Norway,Wind,1985,0.497,1
Norway,Wind,1989,2.105,1
Norway,Wind,1990,3.428,1
Norway,Wind,1992,4.355,2
Norway,Wind,1994,0.853,2
Norway,Wind,1995,0.793,3
Norway,Wind,1996,0.926,1
Norway,Wind,1997,1.287,2
Norway,Wind,1998,0.778,1
Norway,Wind,1999,1.033,3
Norway,Wind,2000,1.976,3
Norway,Wind,2001,1.684,8
Norway,Wind,2002,1.315,7
Norway,Wind,2003,1.944,8
Norway,Wind,2004,2.295,12
Norway,Wind,2005,1.968,16
Norway,Wind,2006,2.554,21
Norway,Wind,2007,3.443,21
Norway,Wind,2008,2.374,32
Norway,Wind,2009,22.934,33
Norway,Wind,2010,54.438,67
Norway,Wind,2011,26.66,136
Norway,Wind,2012,24.646,213
Norway,Wind,2013,24.226,198
Norway,Wind,2014,37.441,289
Norway,Wind,2015,27.04,223
Norway,Wind,2016,26.282,294
Norway,Wind,2017,18.088,315
Norway,Wind,2018,8.649,343
Norway,Wind,2019,354.208,370
Norway,Wind,2020,8.529,455
Norway,Wind,2021,27.581,544
Norway,Wind,2022,12.252,591
Norway,Wind,2023,26.33,999
Poland,Wind,2009,1.608,26
Poland,Wind,2010,3.554,24
Poland,Wind,2011,4.097,66
Poland,Wind,2012,4.109,73
Poland,Wind,2013,2.189,99
Poland,Wind,2014,2.64,135
Poland,Wind,2015,6.119,205
Poland,Wind,2016,3.16,256
Poland,Wind,2017,4.806,293
Poland,Wind,2018,2.224,356
Poland,Wind,2019,1.003,483
Poland,Wind,2020,0.703,491
Poland,Wind,2021,1.606,723
Poland,Wind,2022,4.022,719
Poland,Wind,2023,4.41,960
Portugal,Wind,1989,0.91,1
Portugal,Wind,1992,0.365,1
Portugal,Wind,1996,0.015,1
Portugal,Wind,1998,0.045,3
Portugal,Wind,1999,0.116,3
Portugal,Wind,2000,0.0,3
Portugal,Wind,2001,0.022,4
Portugal,Wind,2002,0.631,8
Portugal,Wind,2003,0.0,6
Portugal,Wind,2006,0.277,17
Portugal,Wind,2007,0.765,23
Portugal,Wind,2008,0.289,41
Portugal,Wind,2009,0.244,40
Portugal,Wind,2010,0.224,69
Portugal,Wind,2011,0.29,76
Portugal,Wind,2012,0.233,101
Portugal,Wind,2013,0.741,146
Portugal,Wind,2014,0.73,158
Portugal,Wind,2015,0.717,163
Republic of Türkiye,Wind,1987,0.0,2
Republic of Türkiye,Wind,1988,0.0,3
Republic of Türkiye,Wind,1991,0.0,2
Republic of Türkiye,Wind,1992,0.55,3
Republic of Türkiye,Wind,1993,0.328,1
Republic of Türkiye,Wind,1994,0.319,1
Republic of Türkiye,Wind,1995,0.085,3
Republic of Türkiye,Wind,1996,0.095,1
Republic of Türkiye,Wind,1997,0.052,3
Republic of Türkiye,Wind,1998,0.223,3
Republic of Türkiye,Wind,1999,0.49,1
Republic of Türkiye,Wind,2000,0.333,5
Republic of Türkiye,Wind,2001,0.344,7
Republic of Türkiye,Wind,2002,0.125,10
Republic of Türkiye,Wind,2003,0.222,19
Republic of Türkiye,Wind,2004,0.027,28
Republic of Türkiye,Wind,2005,0.021,15
Republic of Türkiye,Wind,2006,0.481,24
Republic of Türkiye,Wind,2007,0.0,26
Republic of Türkiye,Wind,2008,0.103,29
Republic of Türkiye,Wind,2009,0.061,51
Republic of Türkiye,Wind,2014,2.693,122
Republic of Türkiye,Wind,2015,2.214,171
Republic of Türkiye,Wind,2016,0.284,209
Republic of Türkiye,Wind,2017,1.057,281
Republic of Türkiye,Wind,2018,1.753,355
Republic of Türkiye,Wind,2019,1.983,421
Republic of Türkiye,Wind,2020,2.05,544
Republic of Türkiye,Wind,2021,1.947,770
Republic of Türkiye,Wind,2022,1.657,905
Republic of Türkiye,Wind,2023,1.661,1163
Slovak Republic,Wind,2008,2.489,3
Slovak Republic,Wind,2009,3.198,6
Slovak Republic,Wind,2010,3.793,7
Slovak Republic,Wind,2011,2.412,15
Slovak Republic,Wind,2012,2.378,22
Slovak Republic,Wind,2015,0.031,29
Slovak Republic,Wind,2018,0.0,21
Slovak Republic,Wind,2019,0.0,41
Slovak Republic,Wind,2020,0.0,54
Spain,Wind,1983,12.437,1
Spain,Wind,1987,2.294,1
Spain,Wind,1990,4.524,1
Spain,Wind,1992,4.508,2
Spain,Wind,1996,2.362,5
Spain,Wind,1997,4.49,2
Spain,Wind,1998,23.719,3
Spain,Wind,1999,13.511,6
Spain,Wind,2000,7.338,5
Spain,Wind,2001,5.798,7
Spain,Wind,2002,7.993,34
Spain,Wind,2003,8.296,42
Spain,Wind,2004,17.968,37
Spain,Wind,2005,19.94,45
Spain,Wind,2006,15.804,66
Spain,Wind,2007,11.441,89
Spain,Wind,2008,12.701,113
Spain,Wind,2009,14.958,172
Spain,Wind,2010,28.147,203
Spain,Wind,2011,80.223,264
Spain,Wind,2012,38.618,282
Spain,Wind,2013,8.123,305
Spain,Wind,2014,34.535,360
Spain,Wind,2015,47.051,427
Spain,Wind,2016,41.416,495
Spain,Wind,2017,18.756,636
Spain,Wind,2018,63.627,706
Spain,Wind,2019,48.674,763
Spain,Wind,2020,29.258,855
Spain,Wind,2021,23.097,1011
Spain,Wind,2022,70.588,1109
Spain,Wind,2023,16.86,1556
Sweden,Wind,1980,17.326,2
Sweden,Wind,1981,31.101,2
Sweden,Wind,1982,40.489,1
